RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_DURATION,CURRENT_FIX_PUPIL,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_X,CURRENT_FIX_Y,EYE_USED,NEXT_SAC_DURATION,TRIAL_FIXATION_TOTAL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_START,VIDEO_NAME_START,IP_START_TIME,IP_END_TIME,__duration__1,audio,image
Sundar,2,360,687,54412,54768,494.1,494.9,RIGHT,204,160,10593598,1630,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,844,635,54976,55816,541.6,497.8,RIGHT,20,160,10593598,1647,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,500,605,55840,56336,538.6,552.9,RIGHT,188,160,10593598,1673,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1292,649,56528,57816,554.7,551,RIGHT,20,160,10593598,1694,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,664,685,57840,58500,557.7,573.1,RIGHT,56,160,10593598,1733,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,104,673,58560,58660,542.5,153.8,RIGHT,20,160,10593598,1754,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,456,656,58684,59136,522.7,194.7,RIGHT,156,160,10593598,1758,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,244,660,59296,59536,571.5,670.7,RIGHT,28,160,10593598,1777,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,524,737,59568,60088,514.8,700.7,RIGHT,20,160,10593598,1785,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,468,652,60112,60576,536.7,653.6,RIGHT,16,160,10593598,1801,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1624,658,60596,62216,537.6,699,RIGHT,176,160,10593598,1816,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,188,669,62396,62580,560.5,638.7,RIGHT,20,160,10593598,1870,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,920,695,62604,63520,575.1,589.9,RIGHT,32,160,10593598,1876,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,296,633,63556,63848,520.7,678,RIGHT,24,160,10593598,1904,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,604,598,63876,64476,565.7,602.1,RIGHT,32,160,10593598,1914,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,72,644,64512,64580,517.1,720.4,RIGHT,24,160,10593598,1933,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,616,654,64608,65220,539.1,696.2,RIGHT,200,160,10593598,1936,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,704,636,65424,66124,539.3,709.1,RIGHT,16,160,10593598,1960,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,224,635,66144,66364,557.3,688.7,RIGHT,16,160,10593598,1982,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,780,646,66384,67160,533.1,677.7,RIGHT,172,160,10593598,1989,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,2320,643,67336,69652,566.2,573.5,RIGHT,164,160,10593598,2018,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,2140,577,69820,71956,580.2,504.7,RIGHT,168,160,10593598,2092,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1076,592,72128,73200,584.5,486.9,RIGHT,16,160,10593598,2162,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,496,658,73220,73712,610.1,502.8,RIGHT,172,160,10593598,2194,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1028,632,73888,74912,587.9,471,RIGHT,16,160,10593598,2214,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,868,604,74932,75796,572.8,489,RIGHT,180,160,10593598,2246,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,188,605,75980,76164,563.8,594.9,RIGHT,36,160,10593598,2277,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1728,665,76204,77928,497.6,700.3,RIGHT,176,160,10593598,2284,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1012,680,78108,79116,502.5,694.4,RIGHT,44,160,10593598,2341,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,216,661,79164,79376,294.5,681.9,RIGHT,40,160,10593598,2373,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,276,638,79420,79692,479.1,672.5,RIGHT,32,160,10593598,2380,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,468,620,79728,80192,615.8,669.2,RIGHT,212,160,10593598,2390,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1752,645,80408,82156,615.9,663.9,RIGHT,32,160,10593598,2410,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,24,679,82192,82212,473.3,700.5,RIGHT,172,160,10593598,2463,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,2752,712,82388,85136,474.2,703.6,RIGHT,160,160,10593598,2469,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,1044,776,85300,86340,476.9,716.8,RIGHT,28,160,10593598,2557,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,212,797,86372,86580,516.5,624.6,RIGHT,16,160,10593598,2589,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,420,725,86600,87016,530.7,595.5,RIGHT,56,160,10593598,2596,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
Sundar,2,56,647,87076,87128,540.6,195.9,RIGHT,.,160,10593598,2610,PBJ.mp4,10593598,10680731,87000,PBJX.wav,PBJ.mp4
